REFCODE,molecule,pore_diam_opt,no_windows,classification
WIRQIA,3,0.31477583862484204,2,
WISCUW,0,0.4653137243830692,2,
WISCUW,1,0.4647431983561111,2,
WISCUW,2,0.4642972734726061,2,
WISCUW,3,0.4635697141037158,2,
WISCUW01,0,0.5694027051596997,2,
WISCUW01,1,0.5716040383674175,2,
WISCUW01,2,0.5702612271606,2,
WISCUW01,3,0.5724787719035112,2,
WISWIE,0,1.5893574904694554,2,
WISWIE,1,1.6085744922621197,3,
WISWIE,20,1.6548556898555211,2,
WISWIE,23,1.6513305426361602,2,
WITMUJ,0,0.0,0,
WITNAQ,0,0.0,0,
WITTUQ,0,0.0,0,
WITWON,0,3.502314694241577,2,
WITWON,1,3.502369301695498,2,
WITWON,2,3.5025936856571707,2,
WITWON,3,3.5754876082869456,2,
WIVDIP,2,4.064568799223375,2,
WIVDIP,3,4.064769767259616,2,
WIVDIP,14,4.064614505393757,2,
WIVDIP,15,4.064875965417961,2,
WIVDOV,0,5.386282074736477,2,
WIVDOV,1,5.386183484045984,2,
WIVHUF,4,2.3928918715058463,2,
WIVHUF,5,1.8420026752599337,2,
WIVJAN,1,3.034066120328378,2,
WIVJAN,2,3.028685534630488,2,
WIVJAN,4,3.0284191388894954,2,
WIVJAN,10,3.0355055055892843,2,
WIVJIV,0,1.671797652510396,2,
WIVJIV,1,1.6717976525103668,2,
WIWDIR,0,0.0,0,
WIWLOD,1,0.6649970849111244,2,
WIWLOD,2,0.6689664166613616,2,
WIWLOD,3,0.6648943212014573,2,
WIWLUJ,0,0.2563151276585942,2,
WIWLUJ,1,0.31919755428177954,2,
WIWLUJ,2,0.3201904676100935,2,
WIWLUJ,3,0.2564633830589882,2,
WIWMAQ,0,0.0,0,
WIXBAI,0,3.3677587553418715,2,
WIXBAI,1,3.366070322742212,2,
WIXBAI,28,3.3655418980691816,2,
WIXBAI,29,3.367825410293316,2,
WIYFOB,0,1.0991387278473117,2,
WIYFOB,1,1.0984435504629535,2,
WIYFOB,2,1.0947589408667295,2,
WIYFOB,3,1.0988742473598363,2,
WIZCEO,0,0.6730364657202998,2,
WIZCEO,5,0.6741733533713781,2,
WIZHET,0,0.0,0,
WOBXOA,0,1.0781687376487503,2,
WOBXOA,1,1.0782071270768117,2,
WOBXOA01,0,1.0352394409565506,2,
WOBXOA01,1,1.0346061186468334,2,
WODDUP,0,0.0,0,
WODFAX,0,0.0,0,
WODKIL,0,0.0,0,
WODKOR,0,1.4244853654612184,4,
WODKOR,1,1.424465908802221,4,
WODKOR,2,1.4244706357888202,4,
WODKOR,3,1.4244853989704531,4,
WODKUX,0,0.0,0,
WODKUX01,0,0.7622696825013895,2,
WODKUX01,1,0.7618902549128506,2,
WODKUX01,2,0.7618774736224494,2,
WODKUX01,3,0.7617257593597162,2,
WODLEI,0,0.0,0,
WODLIM,0,0.0,0,
WODXUJ,0,0.0,0,
WOGBOJ,4,3.9226360249930567,3,
WOGBOJ,50,3.920745046507165,3,
WOGBOJ,51,3.9207450324386968,3,
WOGBOJ,52,3.920744980013025,3,
WOGMEM,0,4.5121648333393765,2,
WOGMEM,1,7.185233410221382,2,
WOHCON,0,0.0,0,
WOHFAC,0,0.0,0,
WOHFEG,0,0.0,0,
WOHFOQ,0,0.0,0,
WOHFUW,0,0.0,0,
WOHGIL,0,2.1216628709585272,2,
WOHGIL,1,2.1184369184670584,2,
WOHHIL,0,1.6509891586856382,2,
WOHHIL,1,1.5069330917278585,2,
WOHHIL,2,1.5814661287120098,2,
WOHHIL,3,1.631060555130452,2,
WOHHOR,0,1.977237149410653,2,
WOHHOR,1,1.9903792475109567,2,
WOKFAF,0,0.0,0,
WOLTOH,0,1.3868505500076085,2,
WOLTOH,1,1.3873654123826706,2,
WOLTOH,2,1.3878688682601958,2,
WOLTOH,3,1.3871461384800907,2,
WOLWAW,4,1.4529652064771166,2,
WOLWAW,5,1.9166582378109482,2,
WOLWAW,16,1.8449956990937648,2,
WOLWAW,17,1.845638351654628,2,
WOLWAW,30,1.8448566616221207,2,
WOLWAW,31,1.3728983487087154,2,
WOLWAW,38,1.452928898925672,2,
WOLWAW,39,1.8052289438320648,2,
WONTIC,0,0.0,0,
WOPCAG,0,0.7710216033178621,2,
WOPCAG,1,0.7710216033178621,2,
WOPCAG,2,0.7710216033438235,2,
WOPCAG,3,0.7710216029331662,2,
WOPCAG,4,0.7710216029331662,2,
WOPCIO,0,1.9974699744784103,2,
WOPCIO,1,1.9974699172439399,2,
WOPCIO,2,1.9974699744784103,2,
WOPCIO,3,1.9974699744784103,2,
WOPCOU,0,0.638561383248375,2,
WOPCOU,2,0.6492691609945722,2,
WOPCOU,3,0.6492691609945722,2,
WOPCOU,4,0.6492691609945722,2,
WOPCOU,5,0.6492691609945722,2,
WOPCUA,0,0.20276943110371493,2,
WOPCUA,1,0.2027694311037167,2,
WOPCUA,2,0.2027694311037167,2,
WOPCUA,3,0.2027694311037167,2,
WOPCUA,4,0.2027694311037167,2,
WOPZIM,0,4.659961659475449,2,
WOPZIM,1,4.409767204209071,2,
WOPZIM,2,4.724204576981338,2,
WOPZIM,3,4.416280905661614,2,
WOQDEL,0,6.481131140262313,2,
WOQDEL,1,6.4807919496259645,2,
WOQGEQ,0,4.394753414200519,2,
WOQGEQ,1,4.39983885814954,2,
WOQGEQ,2,4.399377690852177,2,
WOQGEQ,3,4.39694799517229,2,
WOQGEQ,4,4.398031160331908,3,
WOQGEQ,5,4.397687863860023,2,
WOQGEQ,6,4.398776185575928,2,
WOQGEQ,7,4.3949648457594925,2,
WOQVIJ,0,1.084289950459318,2,
WOQVIJ,1,1.084289950459318,2,
WOQVIJ,2,1.084289950459318,2,
WOQVIJ,3,1.084289950459318,2,
WOQVIJ,4,1.0842891798650034,2,
WORZOS,0,0.9736571830250068,2,
WOSVEF,1,1.0263455566308264,3,
WOSVEF,5,1.0673961012830475,3,
WOSVEF,6,1.026171323821678,3,
WOSVEF,11,1.067351895543626,3,
WOVMOL,0,0.0,0,
WUFCOQ,0,0.0,0,
WUGPOF,0,2.2432178397173703,2,
WUGPOF,1,1.8583152218660808,2,
WUGPOF,6,2.2416333834803943,2,
WUGPOF,7,2.2357304904246624,2,
WUHGIP,0,0.0,0,
WUJWOO,0,0.0,0,
WUKKEU,0,0.0,0,
WUKLAR,0,5.543840850845928,2,
WUKLAR,1,5.545158401899755,2,
WUKLAR,6,5.491182938802392,3,
WUKLAR,7,5.483503588312079,2,
WUKLEV,3,5.265972209551073,2,
WUKLEV,21,5.134112666734081,2,
WUKTIH,0,0.0,0,
WUKTOL,0,4.983157698424124,2,
WUKTOL,1,4.983157696371633,2,
WUKTON,0,1.3608198347514202,2,
WUKTON,1,1.3035331176444889,2,
WUKTON,2,1.3007103539297509,2,
WUKTON,3,1.302597736318126,2,
WUMSAY,0,0.0,0,
WUMSEC,0,0.0,0,
WUNNUP,2,0.4755299363002417,2,
WUNNUP,3,0.4705608386414602,2,
WUNWEJ,0,5.486578297133571,2,
WUNWEJ,1,5.454823934749237,2,
WUNWEJ,2,5.472297088484619,2,
WUNWEJ,3,5.454818543138289,2,
WUNWEJ,4,5.245075471843586,2,
WUNWEJ,5,5.327192162194748,2,
WUNWEJ,6,5.245554282177476,2,
WUNWEJ,7,5.238414307189171,2,
WUQYUE,0,1.8843220427874603,2,
WURCAO,0,2.1799624332253216,2,
WURCAO,1,2.178463522853588,2,
WURCAO,16,2.20708874291152,2,
WURCAO,17,2.173898168365769,2,
WURSAE,2,0.43736896698464944,2,
WURSAE,3,0.43803670736772027,2,
WURSAE,10,0.4391016999435964,2,
WURSAE,11,0.4380698153299845,2,
WURVEL,0,4.16642144388403,2,
WURVEL,1,4.1665272093203125,2,
WURVEL,2,4.166573464964108,2,
WURVEL,3,4.166421662451839,2,
WURVIP,0,3.3719295676523267,2,
WURVIP,1,3.381907496196351,2,
WURVOV,6,4.011544620622125,2,
WURVOV,7,4.011146608065802,2,
WUSYIS,0,1.5430592134175742,2,
WUSYIS,1,1.5436518908610517,3,
WUSYIS,8,1.5441000820906932,3,
WUSYIS,9,1.5442338249575696,2,
WUTJOM,0,5.217737389307863,4,
WUTJOM,1,5.2164923285034845,4,
WUTJOM,2,5.217234862838644,4,
WUTJOM,3,5.217867152338534,4,
WUTVOY,0,0.0,0,
WUVZIW,0,4.951904573742229,2,
WUVZIW,1,4.910685442990582,2,
WUXNUA,0,3.4853824875601496,2,
WUXNUA,1,3.4866083088847097,2,
WUZPAJ,0,0.0,0,
WUZQEO,0,0.0,0,
XABWIJ,0,0.0,0,
XABXUV,0,0.0,0,
XABYAC,0,0.0,0,
XACJOA,0,1.322644982403657,2,
XACJOA,1,1.322644982403657,2,
XACJOA,2,1.322644982403657,2,
XACJOA,3,1.322644982403657,2,
XACJOA,4,1.3229167171517346,2,
XACJOA,5,1.3229167171517346,2,
XACJOA,6,1.3229167171517346,2,
XACJOA,7,1.3229167171517346,2,
XACJOA,10,1.2311367686202237,2,
XACJUG,0,1.351377440962949,2,
XACJUG,1,1.351377440962949,2,
XACJUG,2,1.351377440962949,2,
XACJUG,3,1.351377440962949,2,
XACJUG,4,1.351377440962949,2,
XACJUG,5,1.351377440962949,2,
XACJUG,11,1.2665348131326088,2,
XACXEH,0,0.0,0,
XACXIL,0,0.0,0,
XACXOR,0,0.0,0,
XADJIY,0,0.34721669294287416,2,
XADJIY,1,0.3455182659139404,2,
XADJIY,2,0.34508364230003874,2,
XADJIY,3,0.3446733564332871,2,
XADJUK,0,0.0,0,
XAGJOG,2,2.33234267801042,2,
XAGJOG,7,2.3315257134887157,2,
XAGPOK,0,3.462742080046737,2,
XAGPOK,1,2.8649684179195893,3,
XAGVAC,0,5.2046868985313735,2,
XAGVAC,1,5.2048948499997385,2,
XAGVAC,2,5.205478579016988,2,
XAGVAC,3,5.204836461322925,2,
XAGVAC,6,5.2487199470139965,2,
XAGVAC,7,5.248391894273613,2,
XAGVAC,17,5.248730356408746,2,
XAGVAC,19,5.246622146725784,2,
XAGXAH,0,0.0,0,
XAGXUY,0,4.259554315434375,2,
XAGXUY,1,4.1063790583200115,2,
XAGYOT,0,5.051341801943112,2,
XAGYOT,1,5.0519217614993215,2,
XAKFUN,0,0.9440563706087812,2,
XAKFUN,1,0.9440563706087812,2,
XAKFUN,2,0.9440563706087812,2,
XAKFUN,3,0.9440563706087812,2,
XALYOB,0,0.0,0,
XAMQEK,2,1.1607100005883797,3,
XAMQEK,3,1.1606773108932154,3,
XAMQEK,4,1.1606093938004949,3,
XAMQEK,8,1.160802281052994,3,
XAMQIO,3,1.122362946212196,2,
XAMQIO,4,1.122365485152589,3,
XAMQIO,6,1.1234630288950125,2,
XAMQIO,9,1.1231498081011213,2,
XAMQOU,0,1.6130783345448123,3,
XAMQOU,1,1.6130283702959978,3,
XAMQOU,5,1.6119678955309635,3,
XAMQOU,6,1.6119669057014074,3,
XAMQOU,9,1.6130282951413268,3,
XAMQOU,10,1.6130783333314462,3,
XAMQUA,0,2.529284941840648,3,
XAMQUA,1,2.529580904014106,3,
XANZIX,0,0.0,0,
XAPDOJ,0,0.4793955627725839,2,
XAPDOJ,1,0.4794311542208325,2,
XAPDOJ,2,0.4794365521603026,2,
XAPDOJ,3,0.47858503828582505,2,
XAPDOJ,4,0.5211801095721476,2,
XAPDOJ,5,0.4793968863441696,2,
XAPDOJ,6,0.5230855961130318,2,
XAPDOJ,7,0.4791702795946442,2,
XAPGIG,0,5.313359603193953,2,
XAPGIG,1,5.313099242263167,2,
XAPGIG,3,5.120627530710363,2,
XAPYOC,0,0.6489528458314813,2,
XAQJAA,1,3.4582116394172497,2,
XAQJEE,1,3.431992490773,2,
XARBAU,2,1.3573936068060042,2,
XARBAU,3,1.3613613381613456,2,
XARMAF,0,0.7348028786652754,2,
XARMAF,2,0.7349638502736338,2,
XARVAN,0,0.0,0,
XARVAN01,0,0.0,0,
XASRUG,0,0.0,0,
XASRUG01,0,0.0,0,
XATPIR,0,0.8712011421525676,3,
XATPIR,1,0.8711795084895733,3,
XATPIR,6,0.8690523516873871,3,
XATPIR,7,0.8690523516873871,3,
XATPIR,8,0.8691219036265685,3,
XATPIR,9,0.8691219036265685,3,
XAVGUZ,0,0.0,0,
XAVQUH,0,0.0,0,
XAWKIS,0,8.027957165737144,2,
XAWKIS,1,8.027268220785581,2,
XAWKIS,2,8.028087161242787,2,
XAWKIS,3,8.028943662503167,2,
XAWKIS,4,8.027833925603288,2,
XAWKIS,5,7.918332068007258,2,
XAWKOY,0,8.605065859893719,2,
XAWKOY,1,8.604579936521722,2,
XAWKUE,1,8.610605465042685,2,
XAWKUE,2,8.610195833330106,2,
XAXLAL,2,2.6865367435522427,2,
XAXLAL,4,2.691384958317139,2,
XAXLAL,5,2.685676836284064,2,
XAXLAL,6,2.685671914546138,2,
XAXQES,0,0.0,0,
XAYMOC,0,6.078955545935765,3,
XAYMOC,1,6.079603171364932,3,
XAYMOC,2,6.345670757508774,3,
XAYMOC,3,6.346324056283108,3,
XAYMUI,0,6.65212829252182,3,
XAYMUI,1,6.687218907684017,3,
XAYRIA,0,0.0,0,
XEBQEC,0,0.0,0,
XECNEA,0,0.0,0,
XEFGOH,0,0.6564325078618904,2,
XEGCAN,0,0.3460392308271896,2,
XEGCAN,1,0.3460392316386112,2,
XEHCOE,0,0.8955373398996991,2,
XEHCOE,1,0.8955372719727621,2,
XEHCOE,2,0.8947310801594979,2,
XEHCOE,3,0.8951559238942237,2,
XEHCOE,4,0.8776733536476846,2,
XEHCOE,5,0.9154506319109,2,
XEHQAE,0,0.0,0,
XEHQOS,0,0.0,0,
XEHREK,0,0.0,0,
XEJLOQ,0,1.5678743761419964,2,
XEJLOQ,3,1.5681901959169386,2,
XEKDEZ,0,1.221040405754558,2,
XEKDEZ,1,1.2202877917501342,2,
XEKDEZ,10,1.1885716861280762,2,
XEKDEZ,11,1.2206076902569714,2,
XEKDID,0,0.5904692168701646,2,
XEKDID,1,0.5907488534807679,2,
XEKRAJ,0,0.0,0,
XELJOO,0,0.0,0,
XEMGED,0,0.0,0,
XEMGIH,0,0.0,0,
XEMGON,0,0.0,0,
XEMGUT,0,0.0,0,
XEMHAA,0,0.0,0,
XENHIJ,0,0.0,0,
XENKOS,0,0.0,0,
XEPPEQ,0,0.0,0,
XEPSIV,0,0.0,0,
XEPTAQ,0,0.0,0,
XEQYEY,0,0.0,0,
XEQYEZ,0,0.0,0,
XERZOM,0,0.0,0,
XESSIX,0,2.4069034326557617,2,
XESSIX,1,2.4069034326557617,2,
XESSIX,2,2.4069034326557617,2,
XESSIX,3,2.4069034326557617,2,
XESSIX,4,2.42333282343474,2,
XESSIX,5,2.423334682706175,2,
XESSUJ,0,1.4039450401906883,2,
XESSUJ,1,1.5391137381727908,2,
XESSUJ,2,1.4312259437159642,2,
XESSUJ,3,1.4989572976399568,2,
XESSUJ,4,1.4989572976399568,2,
XESSUJ,5,1.4039451068964952,2,
XETSIB,0,1.950221200542051,2,
XETSIB,1,1.9503823537405176,2,
XETSIB,2,1.9502211358769304,2,
XETSIB,3,1.9504274648537008,2,
XEWDAE,0,0.0,0,
XEWDAE01,0,0.0,0,
XEWDEI,0,0.0,0,
XEWDEI01,0,0.0,0,
XEWNEV,0,0.0,0,
XEWPOH,0,0.0,0,
XEXBUY,4,1.3911926029945842,2,
XEXBUY,5,1.3911926027728585,2,
XEXBUY,6,1.3910688579646493,2,
XEXBUY,7,1.3911211628946385,2,
XEXDAI,0,1.870533440776509,4,
XEXDAI,1,1.8705334380026344,5,
XEXDAI,2,2.0211100218354443,5,
XEXDAI,3,2.0254436195827803,5,
XEXDAI,4,2.023031437940477,5,
XEXDAI,5,2.024306459314696,5,
XEXDAI,6,1.872210025385034,5,
XEXDAI,7,1.8722100271255653,4,
XEXFUE,0,0.0,0,
XEXNUK,0,0.0,0,
XEXQUN,0,0.0,0,
XEXRAU,0,0.0,0,
XEXYOP,0,5.074457321469359,2,
XEXYOP,4,5.073910170097445,2,
XEYJOD,0,0.7977465695732379,2,
XEYJOD,1,0.7977465657031835,2,
XEYJUJ,0,1.8776676699851105,2,
XEYJUJ,1,1.8770699867641096,2,
XEYJUJ,4,1.8753200537208048,2,
XEYJUJ,5,1.8769234024217367,2,
XEZROK,0,5.131855429964848,2,
XEZZAG,0,0.0,0,
XIBPUU,0,0.0,0,
XIBTUZ,0,0.0,0,
XICBEQ,2,1.1891203706555549,2,
XICBEQ,3,1.733478360050551,2,
XICBIU,0,3.1820811618452076,2,
XICBIU,1,3.182075077088833,2,
XICBIU,4,3.182097302575779,2,
XICBIU,5,3.1820917183007698,2,
XICBIU,10,3.1822745848117457,2,
XICBIU,11,3.182280862878279,2,
XICBIU,22,3.182088925520364,2,
XICBIU,23,3.1820950079053922,2,
XICBIU,26,3.1822241544206618,2,
XICBIU,27,3.182230170459547,2,
XICBIU,32,3.182230375510819,2,
XICBIU,33,3.1822239597878554,2,
XICBIU,38,3.1820749797335584,2,
XICBIU,39,3.182080992606281,2,
XICBIU,42,3.182280704532741,2,
XICBIU,43,3.1822794979439815,2,
XIDBUH,5,1.0589613707211385,3,
XIDBUH,6,1.0589614161389598,3,
XIDDIY,0,5.368364595189519,2,
XIDDIY,1,5.367175775984087,2,
XIDDIY,4,5.368730967332578,2,
XIDDIY,5,5.368182733450019,2,
XIDDOE,0,2.238694621512836,3,
XIDDOE,1,2.23957667974404,4,
XIDDOE,3,2.2375206510050973,3,
XIDDOE,4,2.2375206510050973,3,
XIDDOE,5,2.3949229131512166,3,
XIDDOE,6,2.3949229131512166,3,
XIDPAE,1,1.5318445405181509,2,
XIDPAE,2,1.5314673966313002,2,
XIDPAE,3,1.530672075465986,2,
XIDPAE01,1,1.5318445405181509,2,
XIDPAE01,2,1.5314673966313002,2,
XIDPAE01,3,1.530672075465986,2,
XIDPEI,0,1.7561851906020558,2,
XIDPEI,2,1.781595280146584,2,
XIDPEI01,0,1.7561851906020558,2,
XIDPEI01,2,1.781595280146584,2,
XIDPIM,0,0.0,0,
XIDPIM01,0,0.0,0,
XIDRIM,0,1.189520598847912,2,
XIDRIM,1,1.1894945595958588,2,
XIDRIM,2,1.1790540542497392,2,
XIDRIM,3,1.1896245332289523,2,
XIDRIM,4,1.1894724366225478,2,
XIDRIM,5,1.1894993958233964,2,
XIDRIM,6,1.1893686217365809,2,
XIDRIM,7,1.1893942572313445,2,
XIFMEF01,0,0.0,0,
XIFPUY,0,0.0,0,
XIFRIP,0,0.0,0,
XIFROV,0,0.0,0,
XIFRUB,0,0.0,0,
XIFSAI,0,0.0,0,
XIFSEM,0,0.0,0,
XIFSIQ,0,0.0,0,
XIFSOW,0,0.0,0,
XIFVIT,1,1.8798109338502464,2,
XIGDAT,0,2.2963654105348907,2,
XIGDAT,3,2.294928267470152,2,
XIGNEH,0,3.6557933199389065,2,
XIGNEH,1,3.676036037470293,2,
XIGNEH,4,3.650531202287426,2,
XIGNEH,5,3.636998453671992,2,
XIGNEH,16,3.6899406406656414,2,
XIGNEH,17,3.691159422531309,2,
XIGNEH,18,3.6496554780778334,2,
XIGNEH,19,3.6456368846155502,2,
XIGNIL,0,3.1702935379963373,2,
XIGNIL,2,3.336068529215871,2,
XIGNIL,3,3.241793307309944,2,
XIGNIL,5,2.438362346330753,2,
XIGNUX,0,0.0,0,
XIGPEJ,0,0.0,0,
XIGRUD,0,0.4249363518484284,2,
XIGRUD,1,0.4298176386686299,2,
XIJPIP,0,3.9234605292573694,2,
XIJPIP,1,3.9234014800339927,2,
XIJPIP,8,4.281904109007403,2,
XIJPIP,9,4.2822496004080985,2,
XIJPOV,4,4.247697454812837,2,
XIJPOV,6,4.2564170402903505,2,
XIJPUB,1,4.017667567229445,2,
XIJQAI,3,4.2619567759916235,2,
XIJQAI,5,4.227761523418819,2,
XIKNUC,0,4.823914051643008,2,
XIKNUC,1,4.823240805539932,2,
XIKNUC,2,4.76756698295241,2,
XIKNUC,3,4.750290694454023,2,
XIKPAK,0,4.055571037594087,2,
XIKPAK,1,4.055404784767118,2,
XIKPAK,2,4.055265278562915,2,
XIKPAK,3,4.055376018454953,2,
XIKPEO,0,4.737838975683771,2,
XIKPEO,1,4.737970962642955,2,
XILTES,0,0.0,0,
XIMXEW,2,1.2596425709531367,2,
XIMXEW,3,1.260058108174924,2,
XIMXIA,0,1.768097827857762,2,
XIMXIA,1,1.7682247093401555,2,
XIMXOG,0,1.6133948825249569,2,
XIMXOG,1,1.6130259966622869,2,
XIMXOG,22,1.6709552326726618,2,
XIMXOG,23,1.6130415848627475,2,
XIMXOI,0,0.0,0,
XINQUI,0,4.8952043979120745,2,
XINQUI,1,4.893554148842986,2,
XINQUI,2,4.8398231826236655,2,
XINQUI,3,5.0176753519282205,2,
XINQUI,6,4.971361143660072,2,
XINQUI,7,4.939067553554917,2,
XINQUI,18,4.9156639393420924,2,
XINQUI,19,4.915488603540535,2,
XIPKIR,0,0.0,0,
XIQKUG,0,0.22016323930376425,2,
XIQKUG,1,0.2192317014194112,2,
XIQKUG,2,0.23885803110904025,2,
XIQKUG,3,0.26479095012251763,2,
XIQKUG,4,0.2379015510707508,2,
XIQKUG,5,0.2643508596658424,2,
XIQKUG,6,0.2192001180443208,2,
XIQKUG,7,0.21931273496189665,2,
XIRCOS,0,0.9982893299641328,2,
XIRCOS,1,0.9996254751725488,2,
XIRCOS,2,1.0225896578918814,2,
XIRCOS,3,1.0240947920586012,2,
XISFIQ,0,1.7911591546816108,4,
XISFIQ,1,1.7903601832617295,4,
XISFOW,0,1.7784224855881463,2,
XISTUR,0,0.0,0,
XITWUT,0,1.6701272251789336,2,
XIVDIQ,0,0.0,0,
XIVSIE,0,3.3672469307181627,2,
XIVSIE,1,3.3671425167216418,2,
XIVSIE,4,3.3664321784856046,2,
XIVSIE,5,3.3676541980720707,2,
XIVYIN,0,0.0,0,
XIVYOT,0,0.0,0,
XIVYUZ,0,7.8276183240174895,6,
XIVYUZ,1,7.827461056076349,6,
XIVZAG,0,2.130826940046098,3,
XIVZAG,1,2.132180278149176,3,
XIVZEK,0,1.6742533555117818,3,
XIVZEK,1,1.6734836614853306,3,
XIVZIO,0,1.5841923663178543,2,
XIVZIO,1,1.559967244785751,3,
XIVZIO,5,1.58699719450071,2,
XIWXUX,0,1.7902578496590027,3,
XIWXUX,1,1.7902578496590027,3,
XIWXUX,2,1.4591780925654922,4,
XIWXUX,3,1.4591780925654922,4,
XIWXUX01,0,1.7902578496590027,3,
XIWXUX01,1,1.7902578496590027,3,
XIWXUX01,2,1.4591780925654922,4,
XIWXUX01,3,1.4591780925654922,4,
XIXQEB,0,0.44515728432167423,2,
XIXQEB,1,0.4179641985161613,2,
XIXQEB,2,0.4458436680477873,2,
XIXQEB,3,0.4172745099573647,2,
XIXQEB,4,0.41674692731959695,2,
XIXQEB,5,0.4922878123970538,2,
XIXQEB,7,0.4451201882735996,2,
XIYPED,0,0.0,0,
XIZCAN,0,0.0,0,
XIZCIT,0,0.0,0,
XIZZIQ,3,5.2836186744373945,2,
XIZZIQ,6,5.283251508619347,2,
XOBKUW01,0,4.804349434047324,2,
XOBKUW01,1,3.4983506601814347,2,
XOBWES,2,2.434880967590796,2,
XOBWES,3,2.43488096068811,2,
XOBWES,8,2.434880966490596,2,
XOBWES,9,2.434885879103681,2,
XOBWOC,2,2.504889817929099,2,
XOBWOC,3,2.5049916431978296,2,
XOBWOC,12,2.5049377749904904,2,
XOBWOC,13,2.5048981316661556,2,
XOBWOC,14,2.504897709161296,2,
XOBWOC,15,2.5047882698069923,2,
XOBWOC,28,2.5049916485913446,2,
XOBWOC,29,2.5048675061265016,2,
XOBWUI,0,2.3800657952669395,2,
XOBWUI,3,2.380064137059499,2,
XOBWUI,4,2.380669860918336,2,
XOBWUI,6,2.380387654840823,2,
XOBWUI,10,1.1742763963228908,2,
XOBWUI,14,1.1752423464433814,2,
XOCLOR,0,0.0,0,
XODLIN,0,0.0,0,
XOFGUW,7,3.904447839449346,2,
XOFGUW,8,3.904447839449346,2,
XOFGUW,9,3.904447839449346,2,
XOFGUW,10,3.904447839449346,2,
XOFVAP,0,0.0,0,
XOGWOH,0,0.0,0,
XOJDIK,1,4.206644126676788,2,
XOJDIK,3,4.138526658263125,2,
XOJDIK,4,5.675986165990577,2,
XOJDIK01,0,5.676492207799889,2,
XOJDIK01,1,5.676492204391294,2,
XOJDIK01,2,5.676492204391294,2,
XOJDIK01,3,5.676492204391294,2,
XOJDIK01,5,4.121319704819348,2,
XOJDIK01,9,4.138282074521465,2,
XOKKIR01,0,0.0,0,
XOLGOV,3,5.029944475257818,2,
XOLGOV,7,5.0880808925921235,2,
XOLKAM,0,0.0,0,
XOMGAH,0,2.2297111296315424,2,
XOMGAH,1,2.0016165628643576,2,
XOMGAH,6,2.0439795946098616,2,
XOMGAH,7,2.0439796474769696,2,
XOMGAH,8,1.9475147736493608,2,
XOMGAH,9,1.9475147736493608,2,
XOMKAM,0,0.0,0,
XOMKIT,0,1.5549549433761842,3,
XOMKIT,1,1.5530084721524842,3,
XONWON,0,3.809753359438124,3,
XONWON,2,3.807519683576368,3,
XONWON,11,3.5034117591305853,3,
XONWON,13,3.504090987421875,4,
XONWUT,0,4.07262231519759,2,
XONWUT,1,3.5599039967585298,4,
XONXAA,2,3.5951765886339886,3,
XONXAA,3,3.3601687235331212,3,
XONXAA,6,4.3663921899887965,2,
XONXAA,8,3.7216382990485313,3,
XONXED,2,0.9130134940215352,3,
XONXED,3,0.9134801181520352,2,
XONXED,4,0.9117121382596663,2,
XONXED,5,0.9122376817825062,2,
XOQVOO,0,0.6760653907381666,2,
XOQVOO,1,0.6740892960605289,2,
XOQVOO,2,0.672096000561607,2,
XOQVOO,3,0.6732364668427242,2,
XOQVOQ,0,0.0,0,
XOSQIH,0,0.0,0,
XOVFUL,0,2.566782913499799,2,
XOVFUL,1,2.5701273829061235,2,
XOVFUL,2,2.5667800038177297,2,
XOVFUL,3,2.5701293950866666,2,
XOVGAS,0,1.6068127917638049,2,
XOVGAS,1,1.6068419190949317,2,
XOVGAS,4,1.6062793464548313,2,
XOVGAS,5,1.9501843103690504,2,
XOVGEW,0,2.9344028397289565,4,
XOVGEW,1,2.9292433196361505,3,
XOVGOG,0,0.0,0,
XOVXUB,0,1.5199381203895648,2,
XOVXUB,1,1.5199381203895648,2,
XOVXUB,2,1.5199381203895648,2,
XOVXUB,3,1.5199381203895648,2,
XOVXUB,4,1.5199381203895648,2,
XOVXUB,5,1.5199381203895648,2,
XOVXUB,6,1.5199381203895648,2,
XOVXUB,7,1.5199381203895648,2,
XOVXUB,8,1.491109840181868,2,
XOVXUB,9,1.491109840181868,2,
XOVXUB,10,1.4911098407106147,2,
XOVXUB,11,1.4911098407106147,2,
XOVXUB01,0,1.5199381203895648,2,
XOVXUB01,1,1.5199381203895648,2,
XOVXUB01,2,1.5199381203895648,2,
XOVXUB01,3,1.5199381203895648,2,
XOVXUB01,4,1.5199381203895648,2,
XOVXUB01,5,1.5199381203895648,2,
XOVXUB01,6,1.5199381203895648,2,
XOVXUB01,7,1.5199381203895648,2,
XOVXUB01,8,1.491109840181868,2,
XOVXUB01,9,1.491109840181868,2,
XOVXUB01,10,1.4911098407106147,2,
XOVXUB01,11,1.4911098407106147,2,
XOVYAI,1,1.2512306758636935,2,
XOVYAI,2,1.2512306758636935,2,
XOVYAI,3,1.5010817104005083,2,
XOVYAI,4,1.5010817104005083,2,
XOVYAI01,1,1.2512306758636935,2,
XOVYAI01,2,1.2512306758636935,2,
XOVYAI01,3,1.5010817104005083,2,
XOVYAI01,4,1.5010817104005083,2,
XOWCOC,2,2.5773918017397976,2,
XOWCOC,3,2.5786632736632047,2,
XOWCOC,4,2.573140163446686,2,
XOWCOC,5,2.5725781110654644,2,
